StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,eval-name,eval-site,eval-platform,button-discover,button-distinct,button-comments,shortcut-discover,shortcut-intuitive,shortcut-comments,text-discover,text-comprehend,text-comments,safety-discover,safety-comments
2022-08-31 09:01:01,2022-08-31 09:01:08,IP Address,100,7,True,2022-08-31 09:01:09,R_1QyW50dkaBVHSqV,anonymous,EN,Kieron Ivy,https://www.northants.police.uk/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 09:01:17,2022-08-31 09:01:23,IP Address,100,6,True,2022-08-31 09:01:24,R_qIPoeOUefEmkGKR,anonymous,EN,Kieron Ivy,https://victimsofcrime.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 09:01:34,2022-08-31 09:01:43,IP Address,100,9,True,2022-08-31 09:01:43,R_1ruZhX7r2PG4h29,anonymous,EN,Kieron Ivy,https://sheltersafe.ca/,Mobile,Somewhat agree,Somewhat agree,,,,,,,,,
2022-08-31 09:02:00,2022-08-31 09:02:14,IP Address,100,13,True,2022-08-31 09:02:14,R_3MFrRhsbxEAZ8PS,anonymous,EN,Kieron Ivy,https://www.unitysexualhealth.co.uk/,Mobile,Strongly agree,Strongly agree,,,,,,,,Strongly agree,
2022-08-31 09:03:09,2022-08-31 09:04:26,IP Address,100,76,True,2022-08-31 09:04:27,R_29t6924r1LA4Kpz,anonymous,EN,Kieron Ivy,https://taurangawomensrefuge.co.nz/,Mobile,Somewhat agree,Neither agree nor disagree,covered by image at top of page content until scrolling past it. otherwise stands out well,,,,,,,Somewhat agree,
2022-08-31 09:05:56,2022-08-31 09:06:04,IP Address,100,8,True,2022-08-31 09:06:05,R_2CeqT9eWJg3pGSW,anonymous,EN,Kieron Ivy,https://ywcaregina.com/,Mobile,Neither agree nor disagree,Somewhat disagree,,,,,,,,,
2022-08-31 09:06:15,2022-08-31 09:06:24,IP Address,100,9,True,2022-08-31 09:06:24,R_yjSOLqfCMCYqJHP,anonymous,EN,Kieron Ivy,https://yourbestfriend.org.uk/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 09:07:19,2022-08-31 09:07:47,IP Address,100,28,True,2022-08-31 09:07:47,R_2YikIRZ58UtlzlP,anonymous,EN,Kieron Ivy,https://www.thetrevorproject.org/,Mobile,,,,Strongly agree,Strongly agree,didn't work in emulated browser but does work on actual phone,Strongly agree,Strongly agree,,,
2022-08-31 09:08:29,2022-08-31 09:09:04,IP Address,100,35,True,2022-08-31 09:09:04,R_sndF94n8u8DEv9D,anonymous,EN,Kieron Ivy,https://www.belongto.org/,Mobile,Somewhat disagree,Somewhat disagree,"2 menus on the page, exit button is only in one of them",,,,,,,,
2022-08-31 09:09:24,2022-08-31 09:09:33,IP Address,100,9,True,2022-08-31 09:09:34,R_0AL2ZmBrEawuOyJ,anonymous,EN,Kieron Ivy,https://www.hertsdomesticabusehelpline.org/,Mobile,Somewhat agree,Somewhat agree,,,,,,,,,
2022-08-31 09:09:41,2022-08-31 09:10:54,IP Address,100,72,True,2022-08-31 09:10:54,R_qPmJXuArl2BMaxb,anonymous,EN,Kieron Ivy,https://rapecrisis.org.uk/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 09:17:01,2022-08-31 09:17:13,IP Address,100,11,True,2022-08-31 09:17:13,R_3LXs0QkqCorHN0A,anonymous,EN,Kieron Ivy,https://www.safehorizon.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 09:17:25,2022-08-31 09:17:35,IP Address,100,10,True,2022-08-31 09:17:36,R_RlQZ7PUNJxPhyUx,anonymous,EN,Kieron Ivy,https://www.victimservicesdurham.ca/home,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 09:17:59,2022-08-31 09:18:07,IP Address,100,8,True,2022-08-31 09:18:08,R_2tij51ffwezNzNv,anonymous,EN,Kieron Ivy,https://www.projectrespect.org.au/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 09:18:19,2022-08-31 09:18:28,IP Address,100,9,True,2022-08-31 09:18:28,R_22WfkSJCChl0Jvj,anonymous,EN,Kieron Ivy,https://www.victimservicesniagara.on.ca/,Mobile,Strongly agree,Somewhat agree,,,,,,,,,
2022-08-31 09:19:01,2022-08-31 09:19:11,IP Address,100,10,True,2022-08-31 09:19:11,R_271ioaQLuVXendu,anonymous,EN,Kieron Ivy,https://www.secasa.org.au/,Mobile,Strongly agree,Neither agree nor disagree,,,,,,,,,
2022-08-31 09:19:26,2022-08-31 09:19:32,IP Address,100,6,True,2022-08-31 09:19:33,R_1FgJMbSNmpsZElM,anonymous,EN,Kieron Ivy,https://www.servicesaustralia.gov.au/family-and-domestic-violence,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 09:19:45,2022-08-31 09:19:57,IP Address,100,12,True,2022-08-31 09:19:57,R_2bHHzQP0sv2p2lh,anonymous,EN,Kieron Ivy,https://www.roshnibirmingham.org.uk/,Mobile,Strongly agree,Somewhat agree,,,,,,,,,
2022-08-31 09:20:10,2022-08-31 09:20:21,IP Address,100,10,True,2022-08-31 09:20:21,R_2ZBRrMbTEPhXTmm,anonymous,EN,Kieron Ivy,https://ncadv.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 09:20:37,2022-08-31 09:20:49,IP Address,100,11,True,2022-08-31 09:20:49,R_2qxsPy9YLKYA2L8,anonymous,EN,Kieron Ivy,https://mountainaccessbrigade.org/,Mobile,Somewhat agree,Neither agree nor disagree,,,,,,,,,
2022-08-31 09:20:59,2022-08-31 09:21:19,IP Address,100,19,True,2022-08-31 09:21:19,R_1gLKsL7DgzmmF2X,anonymous,EN,Kieron Ivy,https://panda.org.au/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 09:21:34,2022-08-31 09:22:14,IP Address,100,39,True,2022-08-31 09:22:14,R_2fwaR1aodOsYm0J,anonymous,EN,Kieron Ivy,https://crimesurvivors.org/,Mobile,Strongly agree,Neither agree nor disagree,,,,,,,,,
2022-08-31 09:22:32,2022-08-31 09:22:44,IP Address,100,11,True,2022-08-31 09:22:44,R_Y6tFnagOX5iE4mt,anonymous,EN,Kieron Ivy,http://www.goodsamaritaninn.org.au/,Mobile,Strongly agree,Neither agree nor disagree,,,,,,,,,
2022-08-31 09:22:55,2022-08-31 09:23:03,IP Address,100,8,True,2022-08-31 09:23:03,R_se55LiVWQsDLlMl,anonymous,EN,Kieron Ivy,https://dupontclinic.com/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 09:23:15,2022-08-31 09:23:29,IP Address,100,14,True,2022-08-31 09:23:29,R_3JEirxQtS2BjzTH,anonymous,EN,Kieron Ivy,https://www.wearehourglass.org/,Mobile,Strongly agree,Strongly agree,initially hidden by cookie notice,,,,,,,,
2022-08-31 09:23:39,2022-08-31 09:23:50,IP Address,100,10,True,2022-08-31 09:23:50,R_3fDBV1PiVqYnxB4,anonymous,EN,Kieron Ivy,https://www.alberta.ca/help-for-victims-of-crime.aspx,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 09:25:19,2022-08-31 09:25:51,IP Address,100,32,True,2022-08-31 09:25:51,R_27TG2Rr5ji8SxCm,anonymous,EN,Kieron Ivy,https://courtnetwork.com.au/,Mobile,Strongly agree,Neither agree nor disagree,,,,,Somewhat agree,Somewhat agree,,,
2022-08-31 09:26:07,2022-08-31 09:26:31,IP Address,100,23,True,2022-08-31 09:26:31,R_114UVrxET5AG3xO,anonymous,EN,Kieron Ivy,https://www.thesurvivorstrust.org/,Mobile,Somewhat agree,Somewhat agree,initially hidden by cookie notice,,,,,,,,
2022-08-31 09:26:45,2022-08-31 09:26:55,IP Address,100,9,True,2022-08-31 09:26:55,R_2zVczwvJmCnN8Ai,anonymous,EN,Kieron Ivy,https://www.police.tas.gov.au/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 09:27:31,2022-08-31 09:27:41,IP Address,100,10,True,2022-08-31 09:27:42,R_2QzbrjLDemmBmI5,anonymous,EN,Kieron Ivy,https://thekitetrust.org.uk/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 09:27:57,2022-08-31 09:31:15,IP Address,100,197,True,2022-08-31 09:31:15,R_27rR8Hkq0KTPs7P,anonymous,EN,Kieron Ivy,https://safeline.org.uk/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 09:32:05,2022-08-31 09:32:22,IP Address,100,17,True,2022-08-31 09:32:22,R_1MknMCFul35hpD3,anonymous,EN,Kieron Ivy,https://www.childline.org.uk/,Mobile,Somewhat agree,Somewhat agree,,,,,,,,Strongly disagree,
2022-08-31 09:32:40,2022-08-31 09:32:58,IP Address,100,17,True,2022-08-31 09:32:58,R_27JNAMqjTokoqNR,anonymous,EN,Kieron Ivy,https://www.victimsupport.ca/,Mobile,Somewhat agree,Somewhat disagree,very small on mobile,,,,,,,,
2022-08-31 09:33:10,2022-08-31 09:33:24,IP Address,100,13,True,2022-08-31 09:33:24,R_pzL1bCbfYLF8FwJ,anonymous,EN,Kieron Ivy,https://www.thehotline.org/,Mobile,Strongly agree,Strongly agree,,,,,Strongly agree,Strongly agree,,,
2022-08-31 09:33:50,2022-08-31 09:34:22,IP Address,100,32,True,2022-08-31 09:34:22,R_3EcnlouwJpNogBO,anonymous,EN,Kieron Ivy,https://www.ldvs.org/,Mobile,Somewhat disagree,Neither agree nor disagree,small on mobile. hard to read text even though button stands out,,,,,,,,
2022-08-31 09:34:31,2022-08-31 09:34:43,IP Address,100,11,True,2022-08-31 09:34:43,R_1Nt4CwbW4lelUxo,anonymous,EN,Kieron Ivy,https://www.rapecrisisscotland.org.uk/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 09:34:52,2022-08-31 09:35:50,IP Address,100,57,True,2022-08-31 09:35:50,R_2ayK33tXujDYIwE,anonymous,EN,Kieron Ivy,https://deafdawn.org/,Mobile,Strongly agree,Somewhat agree,,,,,,,,,
2022-08-31 09:35:59,2022-08-31 09:36:08,IP Address,100,9,True,2022-08-31 09:36:09,R_1HLvEBSY1W4HZvz,anonymous,EN,Kieron Ivy,https://genderedintelligence.co.uk/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 09:36:19,2022-08-31 09:36:32,IP Address,100,13,True,2022-08-31 09:36:32,R_2SGEIjQ8ixDq4kq,anonymous,EN,Kieron Ivy,https://www.aidedrogue.ca/en/,Mobile,Somewhat agree,Somewhat agree,,,,,,,,,
2022-08-31 09:36:52,2022-08-31 09:37:06,IP Address,100,14,True,2022-08-31 09:37:07,R_3gXCwkZnb1GSb1k,anonymous,EN,Kieron Ivy,https://www.ncall.us/,Mobile,Somewhat disagree,Strongly disagree,mostly transparent until clicked,,,,,,,,
2022-08-31 09:37:57,2022-08-31 09:38:32,IP Address,100,34,True,2022-08-31 09:38:32,R_3NUnqbShkG6xo2G,anonymous,EN,Kieron Ivy,https://www.techsafety.org/,Mobile,Strongly disagree,Strongly disagree,have to scroll almost to very bottom of a blog-style page before finding quick exit button,,,,Strongly disagree,Strongly agree,,Strongly disagree,
2022-08-31 09:39:11,2022-08-31 09:39:39,IP Address,100,28,True,2022-08-31 09:39:39,R_DCVWb2f1vl8kKhH,anonymous,EN,Kieron Ivy,https://nottssvss.org.uk/,Mobile,Strongly agree,Strongly agree,,,,,,,,Strongly agree,
2022-08-31 09:40:01,2022-08-31 09:40:13,IP Address,100,12,True,2022-08-31 09:40:13,R_02oiLmNsPYp7piF,anonymous,EN,Kieron Ivy,https://www.anrows.org.au/,Mobile,Strongly agree,Neither agree nor disagree,,,,,,,,,
2022-08-31 09:51:12,2022-08-31 09:51:26,IP Address,100,13,True,2022-08-31 09:51:26,R_1IFav7umGGawmBC,anonymous,EN,Alice,https://www.northyorkshire.police.uk/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 09:51:55,2022-08-31 09:52:16,IP Address,100,20,True,2022-08-31 09:52:16,R_23816ihsCGJmawJ,anonymous,EN,Alice,https://www.ns-vs.com/,Mobile,Somewhat disagree,Somewhat disagree,Had to click on the menu button first.,,,,,,,,
2022-08-31 09:52:48,2022-08-31 09:52:59,IP Address,100,11,True,2022-08-31 09:52:59,R_Wwx1sieQNIh9fYR,anonymous,EN,Alice,https://cafs.org.au/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 09:53:34,2022-08-31 09:54:00,IP Address,100,26,True,2022-08-31 09:54:01,R_1BPheFXkv4bMyk0,anonymous,EN,Alice,https://www.gwhealth.asn.au/,Mobile,Somewhat disagree,Somewhat disagree,"Button is an X, so not readily apparent what it is for.",,,,,,,,
2022-08-31 09:54:15,2022-08-31 09:54:31,IP Address,100,16,True,2022-08-31 09:54:31,R_PM8E38HSl0zTd2p,anonymous,EN,Alice,https://www.safeireland.ie/,Mobile,Strongly agree,Somewhat disagree,Does not stay on the page while scrolling.,,,,,,,,
2022-08-31 10:02:32,2022-08-31 10:02:48,IP Address,100,16,True,2022-08-31 10:02:49,R_6Rb3LTigNV9LgkN,anonymous,EN,Alice,https://www.legalmomentum.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 10:03:05,2022-08-31 10:03:19,IP Address,100,13,True,2022-08-31 10:03:20,R_pxFfGpuUFJV2sgh,anonymous,EN,Alice,https://www.victimservicesniagara.on.ca/,Mobile,Strongly agree,Somewhat disagree,Does not stay on the page while scrolling.,,,,,,,,
2022-08-31 10:03:35,2022-08-31 10:03:46,IP Address,100,11,True,2022-08-31 10:03:46,R_1JDbiI9VHGJwhIZ,anonymous,EN,Alice,https://www.alberta.ca/help-for-victims-of-crime.aspx,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 10:04:01,2022-08-31 10:04:15,IP Address,100,13,True,2022-08-31 10:04:15,R_1qf7TGT01irAnFn,anonymous,EN,Alice,https://www.wire.org.au/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 10:04:31,2022-08-31 10:04:44,IP Address,100,13,True,2022-08-31 10:04:44,R_3gS2gAhIXXiGhzZ,anonymous,EN,Alice,https://www.victimservicecenter.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 10:05:33,2022-08-31 10:06:17,IP Address,100,43,True,2022-08-31 10:06:17,R_3M3iEV5PUdpuMA1,anonymous,EN,Alice,https://saskatoonintervalhouse.org/,Mobile,Strongly disagree,Strongly disagree,"Button not visible. Found something that exited after I clicked on the menu bar, but it did not say it was an exit button.",,,,,,,,
2022-08-31 10:06:37,2022-08-31 10:07:03,IP Address,100,25,True,2022-08-31 10:07:03,R_2uq87q3H4eAJKdE,anonymous,EN,Alice,https://www.vacca.org/,Mobile,Somewhat disagree,Somewhat disagree,"Button is an 'X', and not immediately apparent what it is for.",,,,,,,,
2022-08-31 10:07:25,2022-08-31 10:07:53,IP Address,100,27,True,2022-08-31 10:07:53,R_2dum4tLk9UCIhnS,anonymous,EN,Alice,https://www.speakout.dcj.nsw.gov.au/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 10:08:17,2022-08-31 10:08:36,IP Address,100,18,True,2022-08-31 10:08:36,R_1IWxr2s5jfAgk2m,anonymous,EN,Alice,https://yourroom.health.nsw.gov.au/,Mobile,Somewhat disagree,Somewhat disagree,Had to click on the menu button first.,,,,,,,,
2022-08-31 10:08:58,2022-08-31 10:09:21,IP Address,100,22,True,2022-08-31 10:09:21,R_1pSAlfQv69uYKKk,anonymous,EN,Alice,https://aoibhneas.ie/,Mobile,Strongly agree,Strongly agree,,,,,,,,Strongly agree,
2022-08-31 10:12:01,2022-08-31 10:12:11,IP Address,100,10,True,2022-08-31 10:12:11,R_b6ZzP4ZxY7mJHdn,anonymous,EN,Alice,https://www.justice.tas.gov.au/victims,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 10:12:33,2022-08-31 10:12:46,IP Address,100,12,True,2022-08-31 10:12:46,R_2EBv7VMgyVVeREm,anonymous,EN,Alice,https://www.wayss.org.au/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 10:13:05,2022-08-31 10:13:24,IP Address,100,19,True,2022-08-31 10:13:24,R_2xDYESDBM0Nbiml,anonymous,EN,Alice,https://www.fvps.ca/,Mobile,Strongly agree,Somewhat disagree,Button does not stay on page when scrolling.,,,,,,,,
2022-08-31 10:14:41,2022-08-31 10:15:00,IP Address,100,18,True,2022-08-31 10:15:00,R_2Cv6t4BriOHhNt5,anonymous,EN,Alice,https://www.crimevictimshelpline.ie/,Mobile,Somewhat disagree,Somewhat disagree,Had to click on the menu button first,,,,,,,,
2022-08-31 10:15:22,2022-08-31 10:15:39,IP Address,100,17,True,2022-08-31 10:15:39,R_9SjKtgYOFd6HuP7,anonymous,EN,Alice,https://www.1800runaway.org/,Mobile,Somewhat disagree,Somewhat disagree,Button is an X,,,,,,,,
2022-08-31 10:15:59,2022-08-31 10:16:20,IP Address,100,20,True,2022-08-31 10:16:20,R_2fBRKj6RauvbdnG,anonymous,EN,Alice,https://www.anovafuture.org/,Mobile,Strongly agree,Somewhat disagree,Button does not stay on page when scrolling.,,,,,,,Strongly agree,
2022-08-31 10:16:38,2022-08-31 10:17:02,IP Address,100,24,True,2022-08-31 10:17:03,R_2BeTGPpKqHuKltf,anonymous,EN,Alice,https://www.abortionfundofaz.org/,Mobile,Strongly agree,Somewhat disagree,Button does not stay on page when scrolling.,,,,,,,,
2022-08-31 10:18:41,2022-08-31 10:18:54,IP Address,100,13,True,2022-08-31 10:18:55,R_d6HxVCyeC7aaghP,anonymous,EN,Alice,https://www.donegalrapecrisis.ie/,Mobile,Strongly agree,Somewhat disagree,Button does not stay on page when scrolling.,,,,,,,,
2022-08-31 10:19:13,2022-08-31 10:19:27,IP Address,100,13,True,2022-08-31 10:19:27,R_1OqbywlNnCa8axB,anonymous,EN,Alice,https://www.ourwatch.org.au/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 10:19:44,2022-08-31 10:19:54,IP Address,100,9,True,2022-08-31 10:19:54,R_5jbaQfZob0GOiuB,anonymous,EN,Alice,https://thans.ca/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 10:20:17,2022-08-31 10:20:39,IP Address,100,22,True,2022-08-31 10:20:39,R_3kA3m2uQme1u0Me,anonymous,EN,Alice,https://www.actioncanadashr.org/,Mobile,Strongly disagree,Strongly disagree,Have to scroll to the end of the page,,,,,,,,
2022-08-31 10:21:03,2022-08-31 10:21:15,IP Address,100,11,True,2022-08-31 10:21:15,R_2S0sRDqQGKk4MYs,anonymous,EN,Alice,https://domesticabuseservices.ca/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 10:22:49,2022-08-31 10:23:43,IP Address,100,54,True,2022-08-31 10:23:43,R_1fdATDwdWSHtcrv,anonymous,EN,Alice,https://arc-c.ca/,Mobile,,Somewhat agree,,,,,,,,Somewhat agree,
2022-08-31 10:26:40,2022-08-31 10:27:05,IP Address,100,25,True,2022-08-31 10:27:06,R_1ROlX4nabzku6nD,anonymous,EN,Alice,https://www.plancpills.org/,Mobile,Somewhat disagree,Somewhat disagree,Button is just an X,,,,,,,,
2022-08-31 10:27:23,2022-08-31 10:27:35,IP Address,100,11,True,2022-08-31 10:27:35,R_22miZCMYwSyODtI,anonymous,EN,Alice,https://goshh.ie/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 10:27:56,2022-08-31 10:28:14,IP Address,100,18,True,2022-08-31 10:28:14,R_6VY7EHDRXpbMiZz,anonymous,EN,Alice,https://www.osscork.com/,Mobile,Somewhat disagree,Somewhat disagree,Had to click on the menu button first.,,,,,,,,
2022-08-31 10:28:31,2022-08-31 10:29:10,IP Address,100,39,True,2022-08-31 10:29:10,R_2zSHXrRb9vrvB87,anonymous,EN,Alice,https://www.emhaws.org.au/,Mobile,Somewhat disagree,Somewhat disagree,Button does not stay on the page when scrolling. Purple button on purple background.,,,,,,,,
2022-08-31 10:29:21,2022-08-31 10:29:39,IP Address,100,18,True,2022-08-31 10:29:39,R_2pPIvUYpBQZGp0n,anonymous,EN,Alice,https://www.nsvrc.org/,Mobile,Strongly agree,Somewhat disagree,"Button does not stay on the page when scrolling. ",,,,,,,,
2022-08-31 10:29:56,2022-08-31 10:30:12,IP Address,100,16,True,2022-08-31 10:30:12,R_ThdtSSuZehHPX6F,anonymous,EN,Alice,https://www.vfmn.org/,Mobile,Strongly agree,Somewhat disagree,"Button does not stay on the page when scrolling. ",,,,,,,,
2022-08-31 10:30:31,2022-08-31 10:30:42,IP Address,100,11,True,2022-08-31 10:30:42,R_2qBPZlqTjGVUTLS,anonymous,EN,Alice,https://www.whiteribbon.org.au/Find-Help/Help-Lines,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 10:30:59,2022-08-31 10:31:12,IP Address,100,12,True,2022-08-31 10:31:12,R_3P669wdBKIoFYFG,anonymous,EN,Alice,https://eapon.ca/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 10:31:48,2022-08-31 10:32:11,IP Address,100,23,True,2022-08-31 10:32:11,R_2V489fNh4psv0Ps,anonymous,EN,Alice,https://www.sadvtreatmentcentres.ca/,Mobile,Somewhat disagree,Somewhat disagree,Had to click on the menu button first,,,,,,,Somewhat agree,
2022-08-31 10:40:40,2022-08-31 10:40:55,IP Address,100,14,True,2022-08-31 10:40:55,R_PYw9yGQj6UuZbm9,anonymous,EN,Alice,https://safeline.org.uk/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 10:42:13,2022-08-31 10:42:46,IP Address,100,33,True,2022-08-31 10:42:46,R_1EhX3Dew9HKmL2t,anonymous,EN,Alice,https://www.sesacnb.com/,Mobile,Strongly agree,Somewhat disagree,Button does not stay on page when scrolling.,,,,,,,,
2022-08-31 10:43:45,2022-08-31 10:44:03,IP Address,100,18,True,2022-08-31 10:44:04,R_1i54AyVkvJt84Eu,anonymous,EN,Alice,https://nnfvs.org.nz/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 10:44:21,2022-08-31 10:44:31,IP Address,100,9,True,2022-08-31 10:44:31,R_d70zGG9XAbM9cmB,anonymous,EN,Alice,https://sdvs.ie/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 10:44:47,2022-08-31 10:45:03,IP Address,100,15,True,2022-08-31 10:45:03,R_rprBlvjS8DhfDhf,anonymous,EN,Alice,https://sunburycobaw.org.au/,Mobile,Strongly agree,Somewhat disagree,Button does not stay on page when scrolling.,,,,,,,,
2022-08-31 10:45:23,2022-08-31 10:45:42,IP Address,100,19,True,2022-08-31 10:45:43,R_qDtejEdubDzULPr,anonymous,EN,Alice,https://amwchr.org.au/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 10:50:41,2022-08-31 10:51:02,IP Address,100,20,True,2022-08-31 10:51:02,R_2y8ltHa43Jif4hJ,anonymous,EN,Alice,https://arfwm.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,Strongly agree,
2022-08-31 10:51:26,2022-08-31 10:51:51,IP Address,100,25,True,2022-08-31 10:51:52,R_3Djg4RKE5YhWesa,anonymous,EN,Alice,https://www.womenstransitionhome.ca/,Mobile,Strongly agree,Somewhat disagree,Button does not stay on the page when scrolling.,,,,,,,,
2022-08-31 10:55:00,2022-08-31 10:55:18,IP Address,100,17,True,2022-08-31 10:55:18,R_2BrmbJ1lw2GEF5A,anonymous,EN,Alice,https://wwild.org.au/,Mobile,Strongly disagree,Strongly disagree,Button is white text on white background.,,,,,,,,
2022-08-31 10:56:38,2022-08-31 10:56:53,IP Address,100,14,True,2022-08-31 10:56:53,R_2co8D6kLZ00a51L,anonymous,EN,Alice,https://outhouse.ie/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 10:57:13,2022-08-31 10:57:43,IP Address,100,29,True,2022-08-31 10:57:43,R_2xQUGfWKtQkb4na,anonymous,EN,Alice,https://safeandequal.org.au/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 10:58:27,2022-08-31 10:58:48,IP Address,100,20,True,2022-08-31 10:58:48,R_OHiYH9VphRiJYYN,anonymous,EN,Alice,https://www.msichoices.org.uk/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 10:59:47,2022-08-31 11:00:23,IP Address,100,36,True,2022-08-31 11:00:23,R_2Ba4mE9ulEAxDbz,anonymous,EN,Alice,https://www.belongto.org/,Mobile,Strongly disagree,Strongly disagree,Had to click away a cookie banner and click on the menu item to find the button.,,,,,,,,
2022-08-31 11:01:04,2022-08-31 11:01:14,IP Address,100,10,True,2022-08-31 11:01:14,R_SODxpS1JCo7COD7,anonymous,EN,Alice,https://domesticviolenceresourcecenter.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 11:01:29,2022-08-31 11:01:39,IP Address,100,9,True,2022-08-31 11:01:39,R_3KuRhiIRtgUowjC,anonymous,EN,Alice,https://www.police.uk/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 11:02:05,2022-08-31 11:02:26,IP Address,100,21,True,2022-08-31 11:02:26,R_1C3HyK3IQws9cVo,anonymous,EN,Alice,http://www.goodsamaritaninn.org.au/,Mobile,Strongly agree,Somewhat disagree,Button does not stay on the page when scrolling.,,,,,,,,
2022-08-31 11:02:43,2022-08-31 11:03:03,IP Address,100,19,True,2022-08-31 11:03:03,R_2xzc3jVf7osm7tA,anonymous,EN,Alice,https://www.neabortionresources.org/,Mobile,Somewhat disagree,Somewhat disagree,Had to click on the menu bar to find the button.,,,,,,,,
2022-08-31 11:03:18,2022-08-31 11:03:27,IP Address,100,9,True,2022-08-31 11:03:27,R_qVdjYCAjtFKMwgx,anonymous,EN,Alice,https://accessrj.org/,Mobile,Strongly agree,Strongly agree,,,,,,,,,
2022-08-31 11:03:53,2022-08-31 11:04:11,IP Address,100,18,True,2022-08-31 11:04:11,R_AFdRQpncHva8YKJ,anonymous,EN,Alice,https://www.rainbowdoor.org.au/,Mobile,Somewhat disagree,Somewhat disagree,Had to click on the menu bar to find the exit button.,,,,,,,,
